time_ms,iTOW,connected,hasFix,sats,lat_deg,lon_deg,alt_m,speed_kph,velN_mps,velE_mps,velD_mps,gX,gY,gZ,rollRate_dps,pitchRate_dps,yawRate_dps,yaw_deg,pitch_deg,lean_deg,can_valid,can_rpm,can_gear,can_speed,can_neutral,can_clutch,can_brake_switch,can_coolant_temp,can_throttle_demand_pct,can_throttle_actual_raw,can_rear_motion_raw,can_shift_event_raw,can_att_174_raw,can_att_178_raw,can_att_17c_raw
14388,219937640,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0090,1.0000,-3.35,0.84,0.46,0.000,-2.233,0.375,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-76,26495
14475,219937720,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0110,1.0000,-3.14,0.83,0.46,0.000,-2.233,0.337,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-76,26495
14538,219937800,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,-0.0110,1.0000,-2.91,0.83,0.46,0.000,-2.291,0.317,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-6,30591
14627,219937880,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0090,1.0000,-2.68,0.83,0.45,0.000,-2.233,0.320,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,31,30079
14689,219937920,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0080,1.0000,-2.61,0.83,0.44,0.000,-2.233,0.327,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,56,27775
14778,219938040,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,-0.0010,1.0000,-2.55,0.82,0.46,0.000,-2.291,0.372,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,56,27775
14843,219938080,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,0.0010,1.0000,-2.65,0.83,0.46,0.000,-2.233,0.387,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,62,11647
14933,219938160,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0020,1.0000,-2.92,0.83,0.47,0.000,-2.291,0.403,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-8,2175
14998,219938240,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0020,1.0000,-3.16,0.84,0.47,0.000,-2.233,0.392,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-8,25215
15085,219938320,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0390,-0.0080,1.0000,-3.16,0.84,0.47,0.000,-2.233,0.364,1,0,0,0.0,1,0,1,64.0,0.0,109,1,0,-22,30079
